survey_id,response,question_code
823,NA,manure_apply
1218,NA,manure_apply
1351,NA,manure_apply
1359,NA,manure_apply
601,5,manure_apply
736,3,manure_apply
1253,NA,manure_apply
1242,5,manure_apply
1400,5,manure_apply
799,5,manure_apply
1188,NA,manure_apply
1271,3,manure_apply
839,NA,manure_apply
1458,5,manure_apply
717,NA,manure_apply
1321,5,manure_apply
772,NA,manure_apply
831,NA,manure_apply
506,NA,manure_apply
1031,NA,manure_apply
973,5,manure_apply
421,5,manure_apply
1126,1,manure_apply
1281,3,manure_apply
1249,NA,manure_apply
215,5,manure_apply
780,NA,manure_apply
1273,NA,manure_apply
788,NA,manure_apply
1369,NA,manure_apply
971,NA,manure_apply
515,3,manure_apply
479,NA,manure_apply
1448,NA,manure_apply
965,NA,manure_apply
901,3,manure_apply
1268,NA,manure_apply
1339,NA,manure_apply
1255,5,manure_apply
1324,NA,manure_apply
1264,NA,manure_apply
1254,3,manure_apply
1083,5,manure_apply
867,NA,manure_apply
1125,NA,manure_apply
1450,NA,manure_apply
1032,3,manure_apply
626,NA,manure_apply
644,5,manure_apply
630,3,manure_apply
620,NA,manure_apply
1459,1,manure_apply
1252,5,manure_apply
1040,3,manure_apply
577,NA,manure_apply
954,NA,manure_apply
850,NA,manure_apply
931,5,manure_apply
72,.,manure_mult
1358,.,manure_mult
1123,1 AND 3,manure_mult
576,2 AND 3,manure_mult
1001,.,manure_mult
140,.,manure_mult
1393,.,manure_mult
967,.,manure_mult
39,.,manure_mult
265,1 AND 3,manure_mult
410,1 AND 2 AND 3 AND 4,manure_mult
949,.,manure_mult
1085,.,manure_mult
1111,.,manure_mult
1167,.,manure_mult
1278,.,manure_mult
1290,.,manure_mult
1376,ALL FOUR,manure_mult
1394,.,manure_mult
25,2 AND 3,manure_mult
107,.,manure_mult
151,.,manure_mult
158,.,manure_mult
178,.,manure_mult
311,.,manure_mult
554,.,manure_mult
581,.,manure_mult
609,.,manure_mult
640,.,manure_mult
650,.,manure_mult
681,.,manure_mult
746,.,manure_mult
821,.,manure_mult
900,.,manure_mult
1122,.,manure_mult
1389,.,manure_mult
36,.,manure_mult
37,2 AND 3,manure_mult
193,.,manure_mult
431,.,manure_mult
511,.,manure_mult
590,.,manure_mult
714,.,manure_mult
729,.,manure_mult
735,.,manure_mult
768,.,manure_mult
791,.,manure_mult
793,.,manure_mult
806,.,manure_mult
813,1 AND 2,manure_mult
832,2 AND 3,manure_mult
860,.,manure_mult
903,1 AND 2 AND 3,manure_mult
997,.,manure_mult
1035,.,manure_mult
1059,.,manure_mult
1065,1 AND 2 AND 3 AND 4,manure_mult
1120,.,manure_mult
1162,.,manure_mult
1166,.,manure_mult
1170,2 AND 3,manure_mult
1216,1 AND 3,manure_mult
1288,.,manure_mult
1384,.,manure_mult
13,1 AND 2 AND 3 AND 4,manure_mult
103,.,manure_mult
661,.,manure_mult
868,1 AND 3,manure_mult
941,.,manure_mult
1051,1 AND 2 AND 3,manure_mult
1079,.,manure_mult
812,1 AND 3 AND 4,manure_mult
1348,.,manure_mult
842,.,manure_mult
296,3 AND 4,manure_mult
495,ALL FOUR,manure_mult
841,.,manure_mult
852,.,manure_mult
1233,1 AND 3,manure_mult
642,1 AND 2 AND 3,manure_mult
748,.,manure_mult
818,.,manure_mult
1337,.,manure_mult
1360,3 AND 4,manure_mult
1073,1 AND 2 AND 3,manure_mult
1274,.,manure_mult
1041,.,manure_mult
683,.,manure_mult
1121,.,manure_mult
588,1 AND 3,manure_mult
1100,.,manure_mult
1331,.,manure_mult
892,1 AND 3,manure_mult
446,.,manure_mult
583,.,manure_mult
926,.,manure_mult
442,.,manure_mult
1232,.,manure_mult
1237,.,manure_mult
1293,1 AND 3,manure_mult
57,.,manure_mult
964,.,manure_mult
1244,.,manure_mult
478,.,manure_mult
18,.,manure_mult
1200,.,manure_mult
946,.,manure_mult
947,.,manure_mult
1294,.,manure_mult
337,.,manure_mult
933,.,manure_mult
948,.,manure_mult
1365,.,manure_mult
911,.,manure_mult
1246,.,manure_mult
200,.,manure_mult
773,.,manure_mult
44,ALL,manure_mult
152,.,manure_mult
1229,.,manure_mult
1251,.,manure_mult
1308,.,manure_mult
450,.,manure_mult
288,.,manure_mult
1342,1 AND 3,manure_mult
407,1 AND 3,manure_mult
513,.,manure_mult
1160,.,manure_mult
1217,.,manure_mult
1370,.,manure_mult
1364,.,manure_mult
517,.,manure_mult
629,.,manure_mult
547,.,manure_mult
747,.,manure_mult
256,.,manure_mult
752,1 AND 2 AND 3,manure_mult
1361,.,manure_mult
30,2 AND 3,manure_mult
608,1 AND 2 AND 3 AND 4,manure_mult
769,.,manure_mult
685,.,manure_mult
1145,.,manure_mult
1240,.,manure_mult
1202,.,manure_mult
1203,1 AND 3,manure_mult
792,.,manure_mult
399,.,manure_mult
177,.,manure_mult
375,.,manure_mult
989,1 AND 2 AND 3 AND 4,manure_mult
535,1 AND 2 AND 3,manure_mult
437,0,manure_mult
130,.,manure_mult
1345,.,manure_mult
1046,.,manure_mult
871,1 AND 3 AND 4,manure_mult
428,.,manure_mult
1341,.,manure_mult
365,1 AND 2 AND 3 AND 4,manure_mult
830,.,manure_mult
1282,1 AND 3,manure_mult
2,.,manure_mult
188,.,manure_mult
774,1 AND 2 AND 3 AND 4,manure_mult
516,.,manure_mult
1154,.,manure_mult
240,.,manure_mult
183,.,manure_mult
1078,.,manure_mult
969,1 AND 3 AND 4,manure_mult
776,.,manure_mult
766,.,manure_mult
962,.,manure_mult
856,1 AND 2 AND 3,manure_mult
886,.,manure_mult
1088,.,manure_mult
1227,1 AND 3,manure_mult
114,.,manure_mult
622,.,manure_mult
674,1 AND 2 AND 3,manure_mult
789,.,manure_mult
255,.,manure_mult
567,.,manure_mult
1030,.,manure_mult
507,1 AND 3 AND 4,manure_mult
1165,.,manure_mult
1039,.,manure_mult
249,2 AND 3,manure_mult
638,.,manure_mult
1346,.,manure_mult
991,1 AND 2 AND 3 AND 4,manure_mult
218,.,manure_mult
693,.,manure_mult
1260,1 AND 2 AND 3,manure_mult
606,1 AND 2 AND 3,manure_mult
93,1 AND 2 AND 3,manure_mult
1263,.,manure_mult
945,.,manure_mult
709,.,manure_mult
1149,.,manure_mult
51,.,manure_mult
528,ALL,manure_mult
602,2 AND 3,manure_mult
742,1 AND 3,manure_mult
493,.,manure_mult
1223,.,manure_mult
1441,.,manure_mult
542,.,manure_mult
1038,.,manure_mult
11,.,manure_mult
1012,.,manure_mult
557,.,manure_mult
10,.,manure_mult
278,.,manure_mult
1284,.,manure_mult
823,.,manure_mult
1218,.,manure_mult
1351,.,manure_mult
1359,.,manure_mult
601,2 AND 3,manure_mult
736,.,manure_mult
1253,.,manure_mult
1242,1 AND 2 AND 3 AND 4,manure_mult
1400,1 AND 2 AND 3 AND 4,manure_mult
799,2 AND 3,manure_mult
1188,.,manure_mult
1271,.,manure_mult
839,.,manure_mult
1458,1 AND 2 AND 3 AND 4,manure_mult
717,.,manure_mult
1321,1 AND 3,manure_mult
772,.,manure_mult
831,.,manure_mult
506,.,manure_mult
1031,.,manure_mult
973,2 AND 3,manure_mult
421,1 2 3,manure_mult
1126,.,manure_mult
1281,.,manure_mult
1249,.,manure_mult
215,1 AND 3,manure_mult
780,.,manure_mult
1273,.,manure_mult
788,.,manure_mult
1369,.,manure_mult
971,.,manure_mult
515,.,manure_mult
479,.,manure_mult
1448,.,manure_mult
965,.,manure_mult
901,.,manure_mult
1268,.,manure_mult
1339,.,manure_mult
1255,1 and 3 and 4,manure_mult
1324,.,manure_mult
1264,.,manure_mult
1254,.,manure_mult
1083,1 AND 3,manure_mult
867,.,manure_mult
1125,.,manure_mult
1450,.,manure_mult
1032,.,manure_mult
626,.,manure_mult
644,1 AND 2 AND 3,manure_mult
630,.,manure_mult
620,.,manure_mult
1459,.,manure_mult
1252,1 AND 3 AND 4,manure_mult
1040,.,manure_mult
577,.,manure_mult
954,.,manure_mult
850,.,manure_mult
931,1 AND 2 AND 3,manure_mult
72,1,influential_info
1358,1,influential_info
1123,9,influential_info
576,9,influential_info
1001,9,influential_info
140,1,influential_info
1393,9,influential_info
967,1,influential_info
39,9,influential_info
265,9,influential_info
410,1,influential_info
949,1,influential_info
1085,NA,influential_info
1111,NA,influential_info
1167,1,influential_info
1278,NA,influential_info
1290,1,influential_info
1376,3,influential_info
1394,NA,influential_info
25,9,influential_info
107,8,influential_info
151,1,influential_info
158,1,influential_info
178,9,influential_info
311,1,influential_info
554,9,influential_info
581,9,influential_info
609,9,influential_info
640,2,influential_info
650,7,influential_info
681,9,influential_info
746,1,influential_info
821,8,influential_info
900,9,influential_info
1122,1,influential_info
1389,9,influential_info
36,9,influential_info
37,9,influential_info
193,9,influential_info
431,9,influential_info
511,9,influential_info
590,1,influential_info
714,9,influential_info
729,9,influential_info
735,9,influential_info
768,9,influential_info
791,1,influential_info
793,9,influential_info
806,9,influential_info
813,9,influential_info
832,9,influential_info
860,1,influential_info
903,1,influential_info
997,1,influential_info
1035,9,influential_info
1059,9,influential_info
1065,9,influential_info
1120,1,influential_info
1162,1,influential_info
1166,9,influential_info
1170,9,influential_info
1216,9,influential_info
1288,1,influential_info
1384,2,influential_info
13,9,influential_info
103,3,influential_info
661,1,influential_info
868,9,influential_info
941,9,influential_info
1051,9,influential_info
1079,8,influential_info
812,9,influential_info
1348,6,influential_info
842,NA,influential_info
296,NA,influential_info
495,5,influential_info
841,NA,influential_info
852,NA,influential_info
1233,9,influential_info
642,1,influential_info
748,9,influential_info
818,1,influential_info
1337,1,influential_info
1360,1,influential_info
1073,9,influential_info
1274,6,influential_info
1041,9,influential_info
683,NA,influential_info
1121,9,influential_info
588,1,influential_info
1100,9,influential_info
1331,9,influential_info
892,9,influential_info
446,9,influential_info
583,1,influential_info
926,1,influential_info
442,9,influential_info
1232,9,influential_info
1237,9,influential_info
1293,9,influential_info
57,9,influential_info
964,9,influential_info
1244,9,influential_info
478,9,influential_info
18,9,influential_info
1200,9,influential_info
946,1,influential_info
947,1,influential_info
1294,1,influential_info
337,3,influential_info
933,1,influential_info
948,9,influential_info
1365,9,influential_info
911,8,influential_info
1246,9,influential_info
200,9,influential_info
773,9,influential_info
44,9,influential_info
152,9,influential_info
1229,9,influential_info
1251,8,influential_info
1308,2,influential_info
450,9,influential_info
288,9,influential_info
1342,9,influential_info
407,9,influential_info
513,9,influential_info
1160,9,influential_info
1217,9,influential_info
1370,9,influential_info
1364,9,influential_info
517,9,influential_info
629,9,influential_info
547,1,influential_info
747,1,influential_info
256,9,influential_info
752,9,influential_info
1361,1,influential_info
30,9,influential_info
608,9,influential_info
769,9,influential_info
685,7,influential_info
1145,1,influential_info
1240,8,influential_info
1202,9,influential_info
1203,7,influential_info
792,9,influential_info
399,9,influential_info
177,9,influential_info
375,2,influential_info
989,9,influential_info
535,9,influential_info
437,3,influential_info
130,9,influential_info
1345,9,influential_info
1046,1,influential_info
871,7,influential_info
428,NA,influential_info
1341,9,influential_info
365,1,influential_info
830,9,influential_info
1282,9,influential_info
2,9,influential_info
188,9,influential_info
774,9,influential_info
516,9,influential_info
1154,9,influential_info
240,8,influential_info
183,9,influential_info
1078,9,influential_info
969,6,influential_info
776,9,influential_info
766,9,influential_info
962,9,influential_info
856,9,influential_info
886,6,influential_info
1088,9,influential_info
1227,9,influential_info
114,9,influential_info
622,9,influential_info
674,9,influential_info
789,9,influential_info
255,9,influential_info
567,8,influential_info
1030,9,influential_info
507,9,influential_info
1165,9,influential_info
1039,9,influential_info
249,9,influential_info
638,9,influential_info
1346,9,influential_info
991,9,influential_info
218,9,influential_info
693,9,influential_info
1260,9,influential_info
606,9,influential_info
93,9,influential_info
1263,9,influential_info
945,1,influential_info
709,9,influential_info
1149,9,influential_info
51,9,influential_info
528,9,influential_info
602,9,influential_info
742,9,influential_info
493,9,influential_info
1223,9,influential_info
1441,9,influential_info
542,9,influential_info
1038,9,influential_info
11,9,influential_info
1012,9,influential_info
557,9,influential_info
10,9,influential_info
278,1,influential_info
1284,9,influential_info
823,9,influential_info
1218,9,influential_info
1351,9,influential_info
1359,9,influential_info
601,9,influential_info
736,9,influential_info
1253,9,influential_info
1242,0,influential_info
1400,9,influential_info
799,9,influential_info
1188,9,influential_info
1271,1,influential_info
839,9,influential_info
1458,9,influential_info
717,9,influential_info
1321,9,influential_info
772,9,influential_info
831,9,influential_info
506,9,influential_info
1031,9,influential_info
973,9,influential_info
421,0,influential_info
1126,1,influential_info
1281,9,influential_info
1249,1,influential_info
215,9,influential_info
780,9,influential_info
1273,9,influential_info
788,9,influential_info
1369,9,influential_info
971,9,influential_info
515,1,influential_info
479,9,influential_info
1448,9,influential_info
965,9,influential_info
901,9,influential_info
1268,9,influential_info
1339,9,influential_info
1255,9,influential_info
1324,9,influential_info
1264,9,influential_info
1254,1,influential_info
1083,9,influential_info
867,9,influential_info
1125,9,influential_info
1450,9,influential_info
1032,9,influential_info
626,9,influential_info
644,1,influential_info
630,9,influential_info
620,9,influential_info
1459,9,influential_info
1252,9,influential_info
1040,9,influential_info
577,9,influential_info
954,9,influential_info
850,1,influential_info
931,9,influential_info
72,1,dealer_info
1358,1,dealer_info
1123,1,dealer_info
576,0,dealer_info
1001,0,dealer_info
140,1,dealer_info
1393,1,dealer_info
967,1,dealer_info
39,0,dealer_info
265,1,dealer_info
410,1,dealer_info
949,1,dealer_info
1085,NA,dealer_info
1111,NA,dealer_info
1167,1,dealer_info
1278,NA,dealer_info
1290,1,dealer_info
1376,0,dealer_info
1394,NA,dealer_info
25,1,dealer_info
107,0,dealer_info
151,1,dealer_info
158,1,dealer_info
178,1,dealer_info
311,1,dealer_info
554,1,dealer_info
581,1,dealer_info
609,1,dealer_info
640,0,dealer_info
650,0,dealer_info
681,1,dealer_info
746,1,dealer_info
821,0,dealer_info
900,1,dealer_info
1122,1,dealer_info
1389,1,dealer_info
36,1,dealer_info
37,1,dealer_info
193,1,dealer_info
431,1,dealer_info
511,1,dealer_info
590,1,dealer_info
714,1,dealer_info
729,1,dealer_info
735,1,dealer_info
768,1,dealer_info
791,1,dealer_info
793,1,dealer_info
806,1,dealer_info
813,1,dealer_info
832,1,dealer_info
860,1,dealer_info
903,1,dealer_info
997,1,dealer_info
1035,1,dealer_info
1059,1,dealer_info
1065,1,dealer_info
1120,1,dealer_info
1162,1,dealer_info
1166,1,dealer_info
1170,0,dealer_info
1216,1,dealer_info
1288,1,dealer_info
1384,0,dealer_info
13,1,dealer_info
103,0,dealer_info
661,1,dealer_info
868,1,dealer_info
941,1,dealer_info
1051,1,dealer_info
1079,0,dealer_info
812,1,dealer_info
1348,0,dealer_info
842,NA,dealer_info
296,NA,dealer_info
495,0,dealer_info
841,0,dealer_info
852,NA,dealer_info
1233,0,dealer_info
642,1,dealer_info
748,1,dealer_info
818,1,dealer_info
1337,1,dealer_info
1360,1,dealer_info
1073,1,dealer_info
1274,0,dealer_info
1041,1,dealer_info
683,NA,dealer_info
1121,1,dealer_info
588,1,dealer_info
1100,1,dealer_info
1331,1,dealer_info
892,1,dealer_info
446,1,dealer_info
583,1,dealer_info
926,1,dealer_info
442,0,dealer_info
1232,0,dealer_info
1237,1,dealer_info
1293,1,dealer_info
57,1,dealer_info
964,1,dealer_info
1244,0,dealer_info
478,0,dealer_info
18,1,dealer_info
1200,1,dealer_info
946,1,dealer_info
947,1,dealer_info
1294,1,dealer_info
337,0,dealer_info
933,1,dealer_info
948,1,dealer_info
1365,0,dealer_info
911,0,dealer_info
1246,0,dealer_info
200,0,dealer_info
773,1,dealer_info
44,1,dealer_info
152,1,dealer_info
1229,1,dealer_info
1251,0,dealer_info
1308,0,dealer_info
450,1,dealer_info
288,1,dealer_info
1342,0,dealer_info
407,1,dealer_info
513,1,dealer_info
1160,0,dealer_info
1217,1,dealer_info
1370,1,dealer_info
1364,0,dealer_info
517,1,dealer_info
629,1,dealer_info
547,1,dealer_info
747,1,dealer_info
256,1,dealer_info
752,1,dealer_info
1361,1,dealer_info
30,1,dealer_info
608,1,dealer_info
769,1,dealer_info
685,0,dealer_info
1145,1,dealer_info
1240,0,dealer_info
1202,1,dealer_info
1203,0,dealer_info
792,0,dealer_info
399,1,dealer_info
177,1,dealer_info
375,0,dealer_info
989,1,dealer_info
535,0,dealer_info
437,0,dealer_info
130,1,dealer_info
1345,1,dealer_info
1046,1,dealer_info
871,0,dealer_info
428,NA,dealer_info
1341,1,dealer_info
365,1,dealer_info
830,1,dealer_info
1282,1,dealer_info
2,0,dealer_info
188,0,dealer_info
774,1,dealer_info
516,1,dealer_info
1154,1,dealer_info
240,0,dealer_info
183,1,dealer_info
1078,0,dealer_info
969,0,dealer_info
776,1,dealer_info
766,1,dealer_info
962,0,dealer_info
856,1,dealer_info
886,0,dealer_info
1088,1,dealer_info
1227,1,dealer_info
114,1,dealer_info
622,1,dealer_info
674,0,dealer_info
789,1,dealer_info
255,0,dealer_info
567,0,dealer_info
1030,1,dealer_info
507,0,dealer_info
1165,0,dealer_info
1039,1,dealer_info
249,1,dealer_info
638,1,dealer_info
1346,0,dealer_info
991,1,dealer_info
218,1,dealer_info
693,1,dealer_info
1260,1,dealer_info
606,0,dealer_info
93,1,dealer_info
1263,1,dealer_info
945,1,dealer_info
709,1,dealer_info
1149,0,dealer_info
51,0,dealer_info
528,1,dealer_info
602,0,dealer_info
742,1,dealer_info
493,NA,dealer_info
1223,0,dealer_info
1441,1,dealer_info
542,0,dealer_info
1038,1,dealer_info
11,1,dealer_info
1012,1,dealer_info
557,0,dealer_info
10,0,dealer_info
278,1,dealer_info
1284,1,dealer_info
823,1,dealer_info
1218,0,dealer_info
1351,1,dealer_info
1359,0,dealer_info
601,1,dealer_info
736,0,dealer_info
1253,0,dealer_info
1242,1,dealer_info
1400,0,dealer_info
799,0,dealer_info
1188,1,dealer_info
1271,1,dealer_info
839,1,dealer_info
1458,0,dealer_info
717,0,dealer_info
1321,1,dealer_info
772,1,dealer_info
831,0,dealer_info
506,1,dealer_info
1031,0,dealer_info
973,0,dealer_info
421,0,dealer_info
1126,1,dealer_info
1281,1,dealer_info
1249,1,dealer_info
215,0,dealer_info
780,1,dealer_info
1273,1,dealer_info
788,1,dealer_info
1369,0,dealer_info
971,1,dealer_info
515,1,dealer_info
479,1,dealer_info
1448,1,dealer_info
965,1,dealer_info
901,1,dealer_info
1268,0,dealer_info
1339,1,dealer_info
1255,0,dealer_info
1324,1,dealer_info
1264,0,dealer_info
1254,1,dealer_info
1083,0,dealer_info
867,1,dealer_info
1125,1,dealer_info
1450,1,dealer_info
1032,1,dealer_info
626,0,dealer_info
644,1,dealer_info
630,0,dealer_info
620,0,dealer_info
1459,1,dealer_info
1252,1,dealer_info
1040,1,dealer_info
577,1,dealer_info
954,0,dealer_info
850,1,dealer_info
931,1,dealer_info
72,0,company_info
1358,0,company_info
1123,0,company_info
576,1,company_info
1001,1,company_info
140,0,company_info
1393,1,company_info
967,0,company_info
39,1,company_info
265,0,company_info
410,1,company_info
949,0,company_info
1085,NA,company_info
1111,NA,company_info
1167,0,company_info
1278,NA,company_info
1290,0,company_info
1376,0,company_info
1394,NA,company_info
25,0,company_info
107,0,company_info
151,0,company_info
158,0,company_info
178,0,company_info
311,0,company_info
554,0,company_info
581,0,company_info
609,1,company_info
640,1,company_info
650,0,company_info
681,1,company_info
746,0,company_info
821,0,company_info
900,1,company_info
1122,0,company_info
1389,0,company_info
36,0,company_info
37,0,company_info
193,1,company_info
431,1,company_info
511,1,company_info
590,0,company_info
714,1,company_info
729,1,company_info
735,1,company_info
768,0,company_info
791,0,company_info
793,0,company_info
806,1,company_info
813,1,company_info
832,1,company_info
860,0,company_info
903,0,company_info
997,0,company_info
1035,1,company_info
1059,1,company_info
1065,1,company_info
1120,0,company_info
1162,0,company_info
1166,0,company_info
1170,1,company_info
1216,0,company_info
1288,0,company_info
1384,1,company_info
13,1,company_info
103,0,company_info
661,0,company_info
868,1,company_info
941,0,company_info
1051,1,company_info
1079,0,company_info
812,1,company_info
1348,0,company_info
842,NA,company_info
296,NA,company_info
495,0,company_info
841,0,company_info
852,NA,company_info
1233,1,company_info
642,0,company_info
748,1,company_info
818,0,company_info
1337,0,company_info
1360,0,company_info
1073,1,company_info
1274,0,company_info
1041,1,company_info
683,NA,company_info
1121,1,company_info
588,0,company_info
1100,1,company_info
1331,0,company_info
892,0,company_info
446,0,company_info
583,0,company_info
926,0,company_info
442,0,company_info
1232,1,company_info
1237,1,company_info
1293,0,company_info
57,1,company_info
964,1,company_info
1244,1,company_info
478,1,company_info
18,1,company_info
1200,1,company_info
946,0,company_info
947,0,company_info
1294,0,company_info
337,0,company_info
933,0,company_info
948,0,company_info
1365,1,company_info
911,0,company_info
1246,1,company_info
200,1,company_info
773,1,company_info
44,1,company_info
152,0,company_info
1229,1,company_info
1251,0,company_info
1308,1,company_info
450,1,company_info
288,1,company_info
1342,0,company_info
407,1,company_info
513,1,company_info
1160,1,company_info
1217,1,company_info
1370,0,company_info
1364,0,company_info
517,0,company_info
629,0,company_info
547,0,company_info
747,0,company_info
256,1,company_info
752,0,company_info
1361,0,company_info
30,0,company_info
608,0,company_info
769,1,company_info
685,0,company_info
1145,0,company_info
1240,0,company_info
1202,1,company_info
1203,0,company_info
792,1,company_info
399,1,company_info
177,0,company_info
375,1,company_info
989,0,company_info
535,1,company_info
437,0,company_info
130,1,company_info
1345,1,company_info
1046,0,company_info
871,0,company_info
428,NA,company_info
1341,0,company_info
365,0,company_info
830,1,company_info
1282,0,company_info
2,0,company_info
188,0,company_info
774,0,company_info
516,1,company_info
1154,1,company_info
240,0,company_info
183,1,company_info
1078,0,company_info
969,0,company_info
776,0,company_info
766,1,company_info
962,1,company_info
856,1,company_info
886,0,company_info
1088,1,company_info
1227,0,company_info
114,1,company_info
622,0,company_info
674,0,company_info
789,1,company_info
255,1,company_info
567,0,company_info
1030,1,company_info
507,1,company_info
1165,1,company_info
1039,1,company_info
249,1,company_info
638,0,company_info
1346,1,company_info
991,0,company_info
218,0,company_info
693,0,company_info
1260,1,company_info
606,0,company_info
93,1,company_info
1263,1,company_info
945,0,company_info
709,0,company_info
1149,1,company_info
51,1,company_info
528,1,company_info
602,1,company_info
742,1,company_info
493,NA,company_info
1223,0,company_info
1441,1,company_info
542,1,company_info
1038,1,company_info
11,1,company_info
1012,1,company_info
557,0,company_info
10,0,company_info
278,0,company_info
1284,0,company_info
823,1,company_info
1218,0,company_info
1351,1,company_info
1359,0,company_info
601,1,company_info
736,1,company_info
1253,1,company_info
1242,0,company_info
1400,0,company_info
799,0,company_info
1188,1,company_info
1271,0,company_info
839,1,company_info
1458,1,company_info
717,0,company_info
1321,0,company_info
772,1,company_info
831,1,company_info
506,0,company_info
1031,0,company_info
973,1,company_info
421,0,company_info
1126,0,company_info
1281,1,company_info
1249,0,company_info
215,1,company_info
780,0,company_info
1273,0,company_info
788,1,company_info
1369,0,company_info
971,0,company_info
515,0,company_info
479,1,company_info
1448,1,company_info
965,1,company_info
901,1,company_info
1268,1,company_info
1339,0,company_info
1255,1,company_info
1324,0,company_info
1264,0,company_info
1254,0,company_info
1083,1,company_info
867,1,company_info
1125,0,company_info
1450,1,company_info
1032,0,company_info
626,0,company_info
644,0,company_info
630,1,company_info
620,1,company_info
1459,1,company_info
1252,1,company_info
1040,1,company_info
577,0,company_info
954,0,company_info
850,0,company_info
931,0,company_info
72,0,farmer_info
1358,0,farmer_info
1123,0,farmer_info
576,0,farmer_info
1001,0,farmer_info
140,0,farmer_info
1393,1,farmer_info
967,0,farmer_info
39,0,farmer_info
265,1,farmer_info
410,0,farmer_info
949,0,farmer_info
1085,NA,farmer_info
1111,NA,farmer_info
1167,0,farmer_info
1278,NA,farmer_info
1290,0,farmer_info
1376,1,farmer_info
1394,NA,farmer_info
25,1,farmer_info
107,0,farmer_info
151,0,farmer_info
158,0,farmer_info
178,1,farmer_info
311,0,farmer_info
554,1,farmer_info
581,1,farmer_info
609,1,farmer_info
640,0,farmer_info
650,0,farmer_info
681,1,farmer_info
746,0,farmer_info
821,0,farmer_info
900,1,farmer_info
1122,0,farmer_info
1389,1,farmer_info
36,1,farmer_info
37,1,farmer_info
193,0,farmer_info
431,1,farmer_info
511,1,farmer_info
590,0,farmer_info
714,0,farmer_info
729,1,farmer_info
735,1,farmer_info
768,1,farmer_info
791,0,farmer_info
793,1,farmer_info
806,0,farmer_info
813,0,farmer_info
832,0,farmer_info
860,0,farmer_info
903,0,farmer_info
997,0,farmer_info
1035,0,farmer_info
1059,1,farmer_info
1065,1,farmer_info
1120,0,farmer_info
1162,0,farmer_info
1166,0,farmer_info
1170,1,farmer_info
1216,1,farmer_info
1288,0,farmer_info
1384,0,farmer_info
13,1,farmer_info
103,1,farmer_info
661,0,farmer_info
868,0,farmer_info
941,0,farmer_info
1051,1,farmer_info
1079,0,farmer_info
812,0,farmer_info
1348,0,farmer_info
842,NA,farmer_info
296,NA,farmer_info
495,0,farmer_info
841,0,farmer_info
852,NA,farmer_info
1233,0,farmer_info
642,0,farmer_info
748,0,farmer_info
818,0,farmer_info
1337,0,farmer_info
1360,0,farmer_info
1073,0,farmer_info
1274,0,farmer_info
1041,0,farmer_info
683,NA,farmer_info
1121,0,farmer_info
588,0,farmer_info
1100,1,farmer_info
1331,0,farmer_info
892,0,farmer_info
446,1,farmer_info
583,0,farmer_info
926,0,farmer_info
442,0,farmer_info
1232,0,farmer_info
1237,0,farmer_info
1293,1,farmer_info
57,0,farmer_info
964,0,farmer_info
1244,0,farmer_info
478,1,farmer_info
18,0,farmer_info
1200,0,farmer_info
946,0,farmer_info
947,0,farmer_info
1294,0,farmer_info
337,1,farmer_info
933,0,farmer_info
948,1,farmer_info
1365,1,farmer_info
911,0,farmer_info
1246,1,farmer_info
200,0,farmer_info
773,0,farmer_info
44,1,farmer_info
152,0,farmer_info
1229,1,farmer_info
1251,0,farmer_info
1308,0,farmer_info
450,0,farmer_info
288,1,farmer_info
1342,1,farmer_info
407,1,farmer_info
513,1,farmer_info
1160,0,farmer_info
1217,1,farmer_info
1370,0,farmer_info
1364,0,farmer_info
517,1,farmer_info
629,0,farmer_info
547,0,farmer_info
747,0,farmer_info
256,1,farmer_info
752,0,farmer_info
1361,0,farmer_info
30,0,farmer_info
608,1,farmer_info
769,1,farmer_info
685,0,farmer_info
1145,0,farmer_info
1240,0,farmer_info
1202,1,farmer_info
1203,0,farmer_info
792,0,farmer_info
399,0,farmer_info
177,1,farmer_info
375,0,farmer_info
989,0,farmer_info
535,0,farmer_info
437,1,farmer_info
130,1,farmer_info
1345,1,farmer_info
1046,0,farmer_info
871,0,farmer_info
428,NA,farmer_info
1341,1,farmer_info
365,0,farmer_info
830,0,farmer_info
1282,0,farmer_info
2,0,farmer_info
188,1,farmer_info
774,0,farmer_info
516,0,farmer_info
1154,0,farmer_info
240,0,farmer_info
183,1,farmer_info
1078,0,farmer_info
969,0,farmer_info
776,1,farmer_info
766,0,farmer_info
962,0,farmer_info
856,1,farmer_info
886,0,farmer_info
1088,1,farmer_info
1227,0,farmer_info
114,1,farmer_info
622,1,farmer_info
674,0,farmer_info
789,1,farmer_info
255,0,farmer_info
567,0,farmer_info
1030,0,farmer_info
507,0,farmer_info
1165,0,farmer_info
1039,1,farmer_info
249,1,farmer_info
638,1,farmer_info
1346,1,farmer_info
991,0,farmer_info
218,1,farmer_info
693,0,farmer_info
1260,1,farmer_info
606,1,farmer_info
93,0,farmer_info
1263,1,farmer_info
945,0,farmer_info
709,0,farmer_info
1149,0,farmer_info
51,0,farmer_info
528,0,farmer_info
602,1,farmer_info
742,0,farmer_info
493,NA,farmer_info
1223,0,farmer_info
1441,1,farmer_info
542,1,farmer_info
1038,0,farmer_info
11,1,farmer_info
1012,0,farmer_info
557,0,farmer_info
10,0,farmer_info
